collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,llm,10,0.01,weighted_cv,0.08333333333333333,0.006666666666666667,1325.7466666666667,1028.6233333333332,0.0,0.06666125307823895,shared,full,binary,t
dbpedia-entity,llm,10,0.01,ai_calib,0.03333333333333333,0.0,1323.9533333333334,1028.6233333333332,0.0,0.09453875032678674,shared,full,binary,t
dbpedia-entity,llm,10,0.01,ai_resid,0.09666666666666666,0.0,1324.8166666666666,1028.6233333333332,0.0,0.06753923310937296,shared,full,binary,t
dbpedia-entity,llm,10,0.01,ai_robust_0.5,0.09666666666666666,0.0,1326.39,1028.6233333333332,0.0,0.0645322050746294,shared,full,binary,t
dbpedia-entity,llm,10,0.01,ai_robust_0.3,0.06333333333333334,0.0033333333333333335,1326.33,1028.6233333333332,0.0,0.06624792461609634,shared,full,binary,t
dbpedia-entity,llm,10,0.02,weighted_cv,0.16333333333333333,0.0,1319.5033333333333,1028.8133333333333,0.0,0.06402558943449203,shared,full,binary,t
dbpedia-entity,llm,10,0.02,ai_calib,0.11,0.0,1318.0533333333333,1028.8133333333333,0.0,0.09726557922827,shared,full,binary,t
dbpedia-entity,llm,10,0.02,ai_resid,0.15666666666666668,0.0,1320.2833333333333,1028.8133333333333,0.0,0.06376974205035606,shared,full,binary,t
dbpedia-entity,llm,10,0.02,ai_robust_0.5,0.13666666666666666,0.0,1319.43,1028.8133333333333,0.0,0.06274833600182922,shared,full,binary,t
dbpedia-entity,llm,10,0.02,ai_robust_0.3,0.13666666666666666,0.0,1317.2133333333334,1028.8133333333333,0.0,0.06374982392255255,shared,full,binary,t
