collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,rr,90,0.01,weighted_cv,0.5433333333333333,0.0,3651.92,1026.6366666666668,0.0,0.04076087197192362,shared,full,binary,t
dbpedia-entity,rr,90,0.01,ai_calib,0.42333333333333334,0.0,3651.0233333333335,1026.6366666666668,0.0,0.05175392579537044,shared,full,binary,t
dbpedia-entity,rr,90,0.01,ai_resid,0.5333333333333333,0.0,3649.5066666666667,1026.6366666666668,0.0,0.040058007697919146,shared,full,binary,t
dbpedia-entity,rr,90,0.01,ai_robust_0.5,0.5133333333333333,0.0,3651.383333333333,1026.6366666666668,0.0,0.03948374890481055,shared,full,binary,t
dbpedia-entity,rr,90,0.01,ai_robust_0.3,0.5566666666666666,0.0,3649.0533333333333,1026.6366666666668,0.0,0.03973750366683012,shared,full,binary,t
dbpedia-entity,rr,90,0.02,weighted_cv,0.7266666666666667,0.0,3667.5433333333335,1032.3166666666666,0.0,0.04187292813339701,shared,full,binary,t
dbpedia-entity,rr,90,0.02,ai_calib,0.6566666666666666,0.0,3669.1633333333334,1032.3166666666666,0.0,0.05234460167602574,shared,full,binary,t
dbpedia-entity,rr,90,0.02,ai_resid,0.77,0.0,3672.09,1032.3166666666666,0.0,0.04041996571845283,shared,full,binary,t
dbpedia-entity,rr,90,0.02,ai_robust_0.5,0.7433333333333333,0.0,3671.98,1032.3166666666666,0.0,0.04051822806126312,shared,full,binary,t
dbpedia-entity,rr,90,0.02,ai_robust_0.3,0.75,0.0,3666.35,1032.3166666666666,0.0,0.04048164594923827,shared,full,binary,t
