collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,rr,20,0.01,weighted_cv,0.15666666666666668,0.0,1613.4766666666667,1028.3666666666666,0.0,0.07766201303227857,shared,full,binary,t
dbpedia-entity,rr,20,0.01,ai_calib,0.11333333333333333,0.0,1615.42,1028.3666666666666,0.0,0.10154213752395039,shared,full,binary,t
dbpedia-entity,rr,20,0.01,ai_resid,0.15666666666666668,0.0,1613.0133333333333,1028.3666666666666,0.0,0.07434980912391134,shared,full,binary,t
dbpedia-entity,rr,20,0.01,ai_robust_0.5,0.14666666666666667,0.0033333333333333335,1613.1333333333334,1028.3666666666666,0.0,0.07756137757774362,shared,full,binary,t
dbpedia-entity,rr,20,0.01,ai_robust_0.3,0.17333333333333334,0.0,1614.3266666666666,1028.3666666666666,0.0,0.07593465455310663,shared,full,binary,t
dbpedia-entity,rr,20,0.02,weighted_cv,0.28,0.0,1607.7266666666667,1028.9833333333333,0.0,0.07666782994588263,shared,full,binary,t
dbpedia-entity,rr,20,0.02,ai_calib,0.19,0.0,1606.6333333333334,1028.9833333333333,0.0,0.09725728721292254,shared,full,binary,t
dbpedia-entity,rr,20,0.02,ai_resid,0.2866666666666667,0.0033333333333333335,1606.9133333333334,1028.9833333333333,0.0,0.07460357393509301,shared,full,binary,t
dbpedia-entity,rr,20,0.02,ai_robust_0.5,0.2966666666666667,0.0,1606.9866666666667,1028.9833333333333,0.0,0.07406602229819644,shared,full,binary,t
dbpedia-entity,rr,20,0.02,ai_robust_0.3,0.29333333333333333,0.0,1606.1033333333332,1028.9833333333333,0.0,0.07343911819846939,shared,full,binary,t
