collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,rr,10,0.01,weighted_cv,0.09,0.0033333333333333335,1325.7466666666667,1028.6233333333332,0.0,0.08033599740125695,shared,full,binary,t
dbpedia-entity,rr,10,0.01,ai_calib,0.056666666666666664,0.0,1324.65,1028.6233333333332,0.0,0.1014701393737362,shared,full,binary,t
dbpedia-entity,rr,10,0.01,ai_resid,0.1,0.0,1324.9866666666667,1028.6233333333332,0.0,0.07853433593411063,shared,full,binary,t
dbpedia-entity,rr,10,0.01,ai_robust_0.5,0.07333333333333333,0.0,1326.6866666666667,1028.6233333333332,0.0,0.07743899465378666,shared,full,binary,t
dbpedia-entity,rr,10,0.01,ai_robust_0.3,0.06333333333333334,0.0,1326.3033333333333,1028.6233333333332,0.0,0.07591044228420732,shared,full,binary,t
dbpedia-entity,rr,10,0.02,weighted_cv,0.13333333333333333,0.0,1319.5033333333333,1028.8133333333333,0.0,0.07723404646344524,shared,full,binary,t
dbpedia-entity,rr,10,0.02,ai_calib,0.12,0.0,1318.7133333333334,1028.8133333333333,0.0,0.09753868822088656,shared,full,binary,t
dbpedia-entity,rr,10,0.02,ai_resid,0.09666666666666666,0.0,1320.3566666666666,1028.8133333333333,0.0,0.07536899522063381,shared,full,binary,t
dbpedia-entity,rr,10,0.02,ai_robust_0.5,0.13666666666666666,0.0,1319.34,1028.8133333333333,0.0,0.07366575420639272,shared,full,binary,t
dbpedia-entity,rr,10,0.02,ai_robust_0.3,0.12,0.0,1317.2766666666666,1028.8133333333333,0.0,0.07520693654539394,shared,full,binary,t
