collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,rr,120,0.01,weighted_cv,0.6166666666666667,0.0,4517.77,1028.5833333333333,0.0,0.03325049347355386,shared,full,binary,t
dbpedia-entity,rr,120,0.01,ai_calib,0.5166666666666667,0.0,4516.216666666666,1028.5833333333333,0.0,0.041552901569563906,shared,full,binary,t
dbpedia-entity,rr,120,0.01,ai_resid,0.62,0.0,4519.036666666667,1028.5833333333333,0.0,0.03242343705715156,shared,full,binary,t
dbpedia-entity,rr,120,0.01,ai_robust_0.5,0.64,0.0033333333333333335,4518.966666666666,1028.5833333333333,0.0,0.032092795167876685,shared,full,binary,t
dbpedia-entity,rr,120,0.01,ai_robust_0.3,0.62,0.0,4522.98,1028.5833333333333,0.0,0.032029461886132315,shared,full,binary,t
dbpedia-entity,rr,120,0.02,weighted_cv,0.79,0.0,4600.566666666667,1030.2833333333333,0.0,0.03412625538913544,shared,full,binary,t
dbpedia-entity,rr,120,0.02,ai_calib,0.7233333333333334,0.0,4603.64,1030.2833333333333,0.0,0.04267673322745209,shared,full,binary,t
dbpedia-entity,rr,120,0.02,ai_resid,0.8033333333333333,0.0,4596.29,1030.2833333333333,0.0,0.032977559543330856,shared,full,binary,t
dbpedia-entity,rr,120,0.02,ai_robust_0.5,0.8,0.0,4603.256666666667,1030.2833333333333,0.0,0.03311058869674563,shared,full,binary,t
dbpedia-entity,rr,120,0.02,ai_robust_0.3,0.8033333333333333,0.0,4599.42,1030.2833333333333,0.0,0.032766857365379695,shared,full,binary,t
