collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,llm,60,0.01,weighted_cv,0.5066666666666667,0.006666666666666667,2766.673333333333,1026.4533333333334,0.0,0.053349612344360794,shared,full,binary,t
dbpedia-entity,llm,60,0.01,ai_calib,0.39666666666666667,0.0,2768.36,1026.4533333333334,0.0,0.07793779129398916,shared,full,binary,t
dbpedia-entity,llm,60,0.01,ai_resid,0.49333333333333335,0.0,2766.4933333333333,1026.4533333333334,0.0,0.06165022642656763,shared,full,binary,t
dbpedia-entity,llm,60,0.01,ai_robust_0.5,0.49333333333333335,0.0,2764.3933333333334,1026.4533333333334,0.0,0.053363487966011564,shared,full,binary,t
dbpedia-entity,llm,60,0.01,ai_robust_0.3,0.49,0.0,2769.5933333333332,1026.4533333333334,0.0,0.0531676784671047,shared,full,binary,t
dbpedia-entity,llm,60,0.02,weighted_cv,0.6833333333333333,0.0,2778.23,1028.2733333333333,0.0,0.05445968251842297,shared,full,binary,t
dbpedia-entity,llm,60,0.02,ai_calib,0.56,0.0,2778.233333333333,1028.2733333333333,0.0,0.07990198038806541,shared,full,binary,t
dbpedia-entity,llm,60,0.02,ai_resid,0.69,0.0,2779.2,1028.2733333333333,0.0,0.05694521365688885,shared,full,binary,t
dbpedia-entity,llm,60,0.02,ai_robust_0.5,0.7066666666666667,0.0,2777.9766666666665,1028.2733333333333,0.0,0.054422691710211024,shared,full,binary,t
dbpedia-entity,llm,60,0.02,ai_robust_0.3,0.68,0.0,2775.5033333333336,1028.2733333333333,0.0,0.05479228717906622,shared,full,binary,t
