collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,llm,45,0.01,weighted_cv,0.4,0.0,2358.326666666667,1026.5266666666666,0.0,0.06565451229512756,shared,full,binary,t
dbpedia-entity,llm,45,0.01,ai_calib,0.2966666666666667,0.0,2357.1433333333334,1026.5266666666666,0.0,0.09875682942351822,shared,full,binary,t
dbpedia-entity,llm,45,0.01,ai_resid,0.42,0.0,2353.4266666666667,1026.5266666666666,0.0,0.06909358684172422,shared,full,binary,t
dbpedia-entity,llm,45,0.01,ai_robust_0.5,0.42,0.0,2358.4533333333334,1026.5266666666666,0.0,0.06626013430797023,shared,full,binary,t
dbpedia-entity,llm,45,0.01,ai_robust_0.3,0.41,0.0,2355.44,1026.5266666666666,0.0,0.06656696938690118,shared,full,binary,t
dbpedia-entity,llm,45,0.02,weighted_cv,0.6066666666666667,0.0,2331.4666666666667,1029.8,0.0,0.06182790409106998,shared,full,binary,t
dbpedia-entity,llm,45,0.02,ai_calib,0.45666666666666667,0.0,2333.51,1029.8,0.0,0.09419866723304346,shared,full,binary,t
dbpedia-entity,llm,45,0.02,ai_resid,0.6,0.0,2335.67,1029.8,0.0,0.0645270754104502,shared,full,binary,t
dbpedia-entity,llm,45,0.02,ai_robust_0.5,0.6066666666666667,0.0,2329.0333333333333,1029.8,0.0,0.0622707046356831,shared,full,binary,t
dbpedia-entity,llm,45,0.02,ai_robust_0.3,0.6166666666666667,0.0,2331.9066666666668,1029.8,0.0,0.06292496345949118,shared,full,binary,t
