collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,rr,150,0.01,weighted_cv,0.6966666666666667,0.0,5405.793333333333,1027.0833333333333,0.0,0.026441143712400816,shared,full,binary,t
dbpedia-entity,rr,150,0.01,ai_calib,0.6,0.0,5403.63,1027.0833333333333,0.0,0.03182078118660409,shared,full,binary,t
dbpedia-entity,rr,150,0.01,ai_resid,0.7133333333333334,0.0,5402.136666666666,1027.0833333333333,0.0,0.02600894688505592,shared,full,binary,t
dbpedia-entity,rr,150,0.01,ai_robust_0.5,0.72,0.0,5407.77,1027.0833333333333,0.0,0.025865700240441925,shared,full,binary,t
dbpedia-entity,rr,150,0.01,ai_robust_0.3,0.7,0.0,5402.77,1027.0833333333333,0.0,0.025629401797585074,shared,full,binary,t
dbpedia-entity,rr,150,0.02,weighted_cv,0.87,0.0,5471.033333333334,1033.9933333333333,0.0,0.02609719854336081,shared,full,binary,t
dbpedia-entity,rr,150,0.02,ai_calib,0.8133333333333334,0.0,5466.03,1033.9933333333333,0.0,0.03162747066186512,shared,full,binary,t
dbpedia-entity,rr,150,0.02,ai_resid,0.8533333333333334,0.0,5469.193333333334,1033.9933333333333,0.0,0.025687271474513895,shared,full,binary,t
dbpedia-entity,rr,150,0.02,ai_robust_0.5,0.86,0.0,5464.733333333334,1033.9933333333333,0.0,0.025580742781964025,shared,full,binary,t
dbpedia-entity,rr,150,0.02,ai_robust_0.3,0.85,0.0,5465.113333333334,1033.9933333333333,0.0,0.0255729644445006,shared,full,binary,t
