collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,llm,90,0.01,weighted_cv,0.5433333333333333,0.0033333333333333335,3651.92,1026.6366666666668,0.0,0.03532433988551309,shared,full,binary,t
dbpedia-entity,llm,90,0.01,ai_calib,0.4533333333333333,0.0033333333333333335,3650.15,1026.6366666666668,0.0,0.04651103487525989,shared,full,binary,t
dbpedia-entity,llm,90,0.01,ai_resid,0.5566666666666666,0.0,3648.59,1026.6366666666668,0.0,0.03710279440126699,shared,full,binary,t
dbpedia-entity,llm,90,0.01,ai_robust_0.5,0.55,0.0,3651.2933333333335,1026.6366666666668,0.0,0.03519985493523843,shared,full,binary,t
dbpedia-entity,llm,90,0.01,ai_robust_0.3,0.54,0.0,3648.29,1026.6366666666668,0.0,0.0354004560611772,shared,full,binary,t
dbpedia-entity,llm,90,0.02,weighted_cv,0.7866666666666666,0.0,3667.5433333333335,1032.3166666666666,0.0,0.036165753592711014,shared,full,binary,t
dbpedia-entity,llm,90,0.02,ai_calib,0.7033333333333334,0.0,3672.7566666666667,1032.3166666666666,0.0,0.04759913011685927,shared,full,binary,t
dbpedia-entity,llm,90,0.02,ai_resid,0.7733333333333333,0.0,3671.41,1032.3166666666666,0.0,0.03775128755679995,shared,full,binary,t
dbpedia-entity,llm,90,0.02,ai_robust_0.5,0.7566666666666667,0.0,3672.1266666666666,1032.3166666666666,0.0,0.036124736364220617,shared,full,binary,t
dbpedia-entity,llm,90,0.02,ai_robust_0.3,0.7733333333333333,0.0,3664.786666666667,1032.3166666666666,0.0,0.036180247238415446,shared,full,binary,t
