collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,llm,120,0.01,weighted_cv,0.64,0.0,4517.77,1028.5833333333333,0.0,0.02936166485690439,shared,full,binary,t
dbpedia-entity,llm,120,0.01,ai_calib,0.5766666666666667,0.0,4518.676666666666,1028.5833333333333,0.0,0.036591253886833264,shared,full,binary,t
dbpedia-entity,llm,120,0.01,ai_resid,0.6166666666666667,0.0,4518.14,1028.5833333333333,0.0,0.03257600751508945,shared,full,binary,t
dbpedia-entity,llm,120,0.01,ai_robust_0.5,0.65,0.0,4519.803333333333,1028.5833333333333,0.0,0.029260070982224395,shared,full,binary,t
dbpedia-entity,llm,120,0.01,ai_robust_0.3,0.6266666666666667,0.0,4523.116666666667,1028.5833333333333,0.0,0.029591647509559955,shared,full,binary,t
dbpedia-entity,llm,120,0.02,weighted_cv,0.7966666666666666,0.0,4600.566666666667,1030.2833333333333,0.0,0.030028935180203612,shared,full,binary,t
dbpedia-entity,llm,120,0.02,ai_calib,0.78,0.0,4600.12,1030.2833333333333,0.0,0.03710805550022316,shared,full,binary,t
dbpedia-entity,llm,120,0.02,ai_resid,0.8133333333333334,0.0,4596.116666666667,1030.2833333333333,0.0,0.031018581738242866,shared,full,binary,t
dbpedia-entity,llm,120,0.02,ai_robust_0.5,0.82,0.0,4603.123333333333,1030.2833333333333,0.0,0.030037216535705333,shared,full,binary,t
dbpedia-entity,llm,120,0.02,ai_robust_0.3,0.7933333333333333,0.0,4599.866666666667,1030.2833333333333,0.0,0.029998414057183637,shared,full,binary,t
