collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,llm,5,0.01,weighted_cv,0.016666666666666666,0.0,1171.39,1026.5566666666666,0.0,0.06381359542255698,shared,full,binary,t
dbpedia-entity,llm,5,0.01,ai_calib,0.02666666666666667,0.0,1171.2666666666667,1026.5566666666666,0.0,0.09311920582893961,shared,full,binary,t
dbpedia-entity,llm,5,0.01,ai_resid,0.03333333333333333,0.0,1171.95,1026.5566666666666,0.0,0.09148357793208166,shared,full,binary,t
dbpedia-entity,llm,5,0.01,ai_robust_0.5,0.02,0.0,1171.4866666666667,1026.5566666666666,0.0,0.06494521677710331,shared,full,binary,t
dbpedia-entity,llm,5,0.01,ai_robust_0.3,0.023333333333333334,0.0,1170.6866666666667,1026.5566666666666,0.0,0.06457224280821469,shared,full,binary,t
dbpedia-entity,llm,5,0.02,weighted_cv,0.06,0.0,1173.29,1028.55,0.0,0.06440832147914885,shared,full,binary,t
dbpedia-entity,llm,5,0.02,ai_calib,0.043333333333333335,0.0,1174.1433333333334,1028.55,0.0,0.09971570252298637,shared,full,binary,t
dbpedia-entity,llm,5,0.02,ai_resid,0.043333333333333335,0.0,1173.7333333333333,1028.55,0.0,0.06455516892798377,shared,full,binary,t
dbpedia-entity,llm,5,0.02,ai_robust_0.5,0.09666666666666666,0.0,1173.8266666666666,1028.55,0.0,0.0647717420137973,shared,full,binary,t
dbpedia-entity,llm,5,0.02,ai_robust_0.3,0.06,0.0,1173.3066666666666,1028.55,0.0,0.06502368380994555,shared,full,binary,t
