collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dbpedia-entity,rr,30,0.01,weighted_cv,0.16333333333333333,0.0,1910.1733333333334,1031.1166666666666,0.0,0.07695144327070101,shared,full,binary,t
dbpedia-entity,rr,30,0.01,ai_calib,0.17333333333333334,0.0033333333333333335,1909.3,1031.1166666666666,0.0,0.09935970420022831,shared,full,binary,t
dbpedia-entity,rr,30,0.01,ai_resid,0.20666666666666667,0.0,1910.2566666666667,1031.1166666666666,0.0,0.0748535724684434,shared,full,binary,t
dbpedia-entity,rr,30,0.01,ai_robust_0.5,0.22,0.0,1907.7533333333333,1031.1166666666666,0.0,0.07519932537255547,shared,full,binary,t
dbpedia-entity,rr,30,0.01,ai_robust_0.3,0.21333333333333335,0.0,1909.5833333333333,1031.1166666666666,0.0,0.07427900713723434,shared,full,binary,t
dbpedia-entity,rr,30,0.02,weighted_cv,0.37666666666666665,0.0033333333333333335,1889.8666666666666,1026.33,0.0,0.07730340872285105,shared,full,binary,t
dbpedia-entity,rr,30,0.02,ai_calib,0.27666666666666667,0.0,1889.5133333333333,1026.33,0.0,0.09914579078615193,shared,full,binary,t
dbpedia-entity,rr,30,0.02,ai_resid,0.3333333333333333,0.0,1890.3766666666668,1026.33,0.0,0.0757807452469025,shared,full,binary,t
dbpedia-entity,rr,30,0.02,ai_robust_0.5,0.4033333333333333,0.0,1891.78,1026.33,0.0,0.0760364066101783,shared,full,binary,t
dbpedia-entity,rr,30,0.02,ai_robust_0.3,0.41333333333333333,0.0,1890.7233333333334,1026.33,0.0,0.07516803747544817,shared,full,binary,t
